video_id,video_url,video_title,video_duration_s,source,window_index,start_s,end_s,duration_s,window_url,action_label,phase,is_step,confidence,description,ocr_text,has_caption,face_score,text_score,motion,brightness,colorfulness,dominant_colors,keep,filter_reason,validation_flags
zMPeUFFWSck,https://www.youtube.com/watch?v=zMPeUFFWSck,PILLAR CANDLE BURNING TIPS | Melt - Hug - Trim,89.0,storyboard,0,0.0,8.09,8.09,https://youtu.be/zMPeUFFWSck?t=0s,other_unclear,aux,0,0.4,Hands gently 'hug'/press the warm sides of a lit pink pillar candle - a burning-care technique (not candle making).,,0,0.333,0.002,0.048,0.192,0.254,"#181012,#612e37,#f56396",1,,description references on-screen text but OCR found none
zMPeUFFWSck,https://www.youtube.com/watch?v=zMPeUFFWSck,PILLAR CANDLE BURNING TIPS | Melt - Hug - Trim,89.0,storyboard,1,8.09,16.18,8.09,https://youtu.be/zMPeUFFWSck?t=8s,other_unclear,aux,0,0.4,Hands gently 'hug'/press the warm sides of a lit pink pillar candle - a burning-care technique (not candle making).,Fadl,0,0.0,0.007,0.047,0.201,0.247,"#1b1214,#68323d,#f3749e",1,,description references on-screen text but OCR found none
zMPeUFFWSck,https://www.youtube.com/watch?v=zMPeUFFWSck,PILLAR CANDLE BURNING TIPS | Melt - Hug - Trim,89.0,storyboard,2,16.18,24.27,8.09,https://youtu.be/zMPeUFFWSck?t=16s,other_unclear,aux,0,0.4,Hands gently 'hug'/press the warm sides of a lit pink pillar candle - a burning-care technique (not candle making).,,0,0.0,0.002,0.058,0.199,0.233,"#1a1113,#662f38,#f678a0",1,,description references on-screen text but OCR found none
zMPeUFFWSck,https://www.youtube.com/watch?v=zMPeUFFWSck,PILLAR CANDLE BURNING TIPS | Melt - Hug - Trim,89.0,storyboard,3,24.27,32.36,8.09,https://youtu.be/zMPeUFFWSck?t=24s,other_unclear,aux,0,0.4,Hands gently 'hug'/press the warm sides of a lit pink pillar candle - a burning-care technique (not candle making).,,0,0.0,0.002,0.072,0.212,0.258,"#1a0f14,#673138,#f36f93",1,,description references on-screen text but OCR found none
zMPeUFFWSck,https://www.youtube.com/watch?v=zMPeUFFWSck,PILLAR CANDLE BURNING TIPS | Melt - Hug - Trim,89.0,storyboard,4,32.36,40.45,8.09,https://youtu.be/zMPeUFFWSck?t=32s,other_unclear,aux,0,0.4,Hands gently 'hug'/press the warm sides of a lit pink pillar candle - a burning-care technique (not candle making).,,0,0.0,0.001,0.041,0.2,0.205,"#1b1114,#6c373d,#f48da6",1,,description references on-screen text but OCR found none
zMPeUFFWSck,https://www.youtube.com/watch?v=zMPeUFFWSck,PILLAR CANDLE BURNING TIPS | Melt - Hug - Trim,89.0,storyboard,5,40.45,48.55,8.1,https://youtu.be/zMPeUFFWSck?t=40s,other_unclear,aux,0,0.4,Hands gently 'hug'/press the warm sides of a lit pink pillar candle - a burning-care technique (not candle making).,,0,0.0,0.001,0.05,0.198,0.209,"#1c1216,#6a363b,#f38fa5",1,,description references on-screen text but OCR found none
zMPeUFFWSck,https://www.youtube.com/watch?v=zMPeUFFWSck,PILLAR CANDLE BURNING TIPS | Melt - Hug - Trim,89.0,storyboard,6,48.55,56.64,8.09,https://youtu.be/zMPeUFFWSck?t=49s,other_unclear,aux,0,0.4,Hands gently 'hug'/press the warm sides of a lit pink pillar candle - a burning-care technique (not candle making).,,0,0.0,0.002,0.059,0.196,0.225,"#1d1417,#67383a,#f06b89",1,,description references on-screen text but OCR found none
zMPeUFFWSck,https://www.youtube.com/watch?v=zMPeUFFWSck,PILLAR CANDLE BURNING TIPS | Melt - Hug - Trim,89.0,storyboard,7,56.64,64.73,8.09,https://youtu.be/zMPeUFFWSck?t=57s,other_unclear,aux,0,0.4,Hands gently 'hug'/press the warm sides of a lit pink pillar candle - a burning-care technique (not candle making).,,0,0.333,0.003,0.087,0.21,0.188,"#221a1b,#704042,#ef758d",1,,description references on-screen text but OCR found none
zMPeUFFWSck,https://www.youtube.com/watch?v=zMPeUFFWSck,PILLAR CANDLE BURNING TIPS | Melt - Hug - Trim,89.0,storyboard,8,64.73,72.82,8.09,https://youtu.be/zMPeUFFWSck?t=65s,other_unclear,aux,0,0.4,Hands gently 'hug'/press the warm sides of a lit pink pillar candle - a burning-care technique (not candle making).,,0,0.0,0.012,0.131,0.263,0.222,"#2e1f21,#80464d,#f482a2",1,,description references on-screen text but OCR found none
zMPeUFFWSck,https://www.youtube.com/watch?v=zMPeUFFWSck,PILLAR CANDLE BURNING TIPS | Melt - Hug - Trim,89.0,storyboard,9,72.82,80.91,8.09,https://youtu.be/zMPeUFFWSck?t=73s,other_unclear,aux,0,0.4,Hands gently 'hug'/press the warm sides of a lit pink pillar candle - a burning-care technique (not candle making).,,0,0.333,0.004,0.116,0.258,0.221,"#271b1e,#73454c,#f07ea1",1,,description references on-screen text but OCR found none
zMPeUFFWSck,https://www.youtube.com/watch?v=zMPeUFFWSck,PILLAR CANDLE BURNING TIPS | Melt - Hug - Trim,89.0,storyboard,10,80.91,89.0,8.09,https://youtu.be/zMPeUFFWSck?t=81s,other_unclear,aux,0,0.4,Hands gently 'hug'/press the warm sides of a lit pink pillar candle - a burning-care technique (not candle making).,,0,0.0,0.005,0.089,0.227,0.23,"#191113,#74323d,#f67fa2",1,,description references on-screen text but OCR found none
